Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
3,4033494,6978,0,0,0,0,0,3025120.5,1008373.5,0,6,Medium
3,6237164,1844,0,0,0,0,0,4677873,1559291,0,4,Medium
3,1616962,7208,0,0,0,0,1,1212721.5,404240.5,0,6,Medium
3,3910921,1738,0,0,0,0,0,2933190.75,977730.25,0,3,Medium
3,5191220,5131,0,0,0,0,0,3893415,1297805,0,4,Medium
3,3958478,8501,0,0,0,0,1,2968858.5,989619.5,0,3,Hard
3,462381,1961,0,0,0,0,0,346785.75,115595.25,0,6,Medium
3,1900027,6644,0,0,0,0,1,1425020.25,475006.75,0,4,Medium
3,6554178,1321,0,0,0,0,0,4915633.5,1638544.5,0,1,Medium
3,2583566,6003,0,0,0,0,0,1937674.5,645891.5,0,4,Hard
3,2304536,5933,0,0,0,0,0,1728402,576134,0,6,Medium
3,5792484,1226,0,0,0,0,1,4344363,1448121,0,6,Medium
3,6810973,6381,0,0,0,0,1,5108229.75,1702743.25,0,3,Medium
3,5826128,7887,0,0,0,0,0,4369596,1456532,0,4,Medium
3,4742538,6786,0,0,0,0,0,3556903.5,1185634.5,0,5,Medium
3,3835700,4600,0,0,0,0,1,2876775,958925,0,2,Medium
3,6102187,4956,0,0,0,0,1,4576640.25,1525546.75,0,5,Medium
3,5201951,8535,0,0,0,0,0,3901463.25,1300487.75,0,1,Medium
3,1845509,3794,0,0,0,0,0,1384131.75,461377.25,0,5,Medium
3,2034356,3783,0,0,0,0,0,1525767,508589,0,4,Hard
3,6940904,5886,0,0,0,0,1,5205678,1735226,0,3,Medium
3,3271416,969,0,0,0,0,1,2453562,817854,0,3,Medium
3,6753999,7058,0,0,0,0,0,5065499.25,1688499.75,0,4,Medium
3,3581884,305,0,0,0,0,1,2686413,895471,0,4,Medium
3,5380581,8105,0,0,0,0,0,4035435.75,1345145.25,0,2,Medium
3,3774198,7187,0,0,0,0,1,2830648.5,943549.5,0,1,Medium
3,539662,6340,0,0,0,0,1,404746.5,134915.5,0,5,Hard
3,201818,4190,0,0,0,0,1,151363.5,50454.5,0,6,Medium
3,6263514,547,0,0,0,0,0,4697635.5,1565878.5,0,6,Medium
3,3878966,1108,0,0,0,0,0,2909224.5,969741.5,0,2,Hard
3,2670329,1596,0,0,0,0,0,2002746.75,667582.25,0,5,Medium
3,3498560,1360,0,0,0,0,0,2623920,874640,0,2,Medium
3,5401721,8328,0,0,0,0,0,4051290.75,1350430.25,0,3,Medium
3,1750111,2816,0,0,0,0,0,1312583.25,437527.75,0,5,Medium
3,6782524,5211,0,0,0,0,0,5086893,1695631,0,6,Hard
3,5088583,1433,0,0,0,0,0,3816437.25,1272145.75,0,4,Medium
3,6754913,2324,0,0,0,0,1,5066184.75,1688728.25,0,2,Medium
3,4054032,1810,0,0,0,0,1,3040524,1013508,0,4,Medium
3,6208547,6800,0,0,0,0,1,4656410.25,1552136.75,0,5,Medium
3,928528,4225,0,0,0,0,0,696396,232132,0,2,Hard
3,764484,4860,0,0,0,0,1,573363,191121,0,6,Medium
3,6531190,826,0,0,0,0,1,4898392.5,1632797.5,0,6,Hard
3,2341674,2509,0,0,0,0,1,1756255.5,585418.5,0,2,Medium
3,3542053,1445,0,0,0,0,0,2656539.75,885513.25,0,1,Medium
3,3407210,7365,0,0,0,0,0,2555407.5,851802.5,0,5,Medium
3,415660,944,0,0,0,0,0,311745,103915,0,2,Medium
3,1213723,1291,0,0,0,0,0,910292.25,303430.75,0,4,Medium
3,4462282,4706,0,0,0,0,1,3346711.5,1115570.5,0,3,Hard
3,1536800,2115,0,0,0,0,0,1152600,384200,0,5,Medium
3,6615154,5912,0,0,0,0,1,4961365.5,1653788.5,0,5,Medium
3,6069322,5159,0,0,0,0,1,4551991.5,1517330.5,0,5,Medium
3,3540217,5468,0,0,0,0,0,2655162.75,885054.25,0,6,Medium
3,5440078,6020,0,0,0,0,0,4080058.5,1360019.5,0,2,Medium
3,6153270,684,0,0,0,0,0,4614952.5,1538317.5,0,1,Medium
3,36873,3103,0,0,0,0,1,27654.75,9218.25,0,4,Medium
3,5626923,5555,0,0,0,0,1,4220192.25,1406730.75,0,2,Medium
3,706071,7207,0,0,0,0,0,529553.25,176517.75,0,1,Hard
3,5193258,6963,0,0,0,0,1,3894943.5,1298314.5,0,3,Hard
3,6095659,6449,0,0,0,0,0,4571744.25,1523914.75,0,2,Medium
3,6634080,5111,0,0,0,0,1,4975560,1658520,0,4,Medium
3,2223817,6775,0,0,0,0,1,1667862.75,555954.25,0,6,Medium
3,6107621,8442,0,0,0,0,0,4580715.75,1526905.25,0,2,Medium
3,3314929,3145,0,0,0,0,0,2486196.75,828732.25,0,3,Hard
3,5962637,4715,0,0,0,0,1,4471977.75,1490659.25,0,6,Medium
3,5519903,7025,0,0,0,0,0,4139927.25,1379975.75,0,1,Medium
3,2275433,3805,0,0,0,0,1,1706574.75,568858.25,0,2,Hard
3,4770021,3300,0,0,0,0,0,3577515.75,1192505.25,0,1,Medium
3,4621120,1865,0,0,0,0,0,3465840,1155280,0,4,Medium
3,2366257,7780,0,0,0,0,1,1774692.75,591564.25,0,5,Medium
3,4213017,6000,0,0,0,0,0,3159762.75,1053254.25,0,1,Medium
3,821094,2863,0,0,0,0,1,615820.5,205273.5,0,5,Medium
3,6288150,8736,0,0,0,0,0,4716112.5,1572037.5,0,4,Medium
3,2109474,8011,0,0,0,0,1,1582105.5,527368.5,0,4,Medium
3,2859532,6037,0,0,0,0,1,2144649,714883,0,5,Medium
3,6911265,4217,0,0,0,0,0,5183448.75,1727816.25,0,4,Medium
3,601328,5214,0,0,0,0,1,450996,150332,0,1,Hard
3,3343389,1650,0,0,0,0,1,2507541.75,835847.25,0,3,Medium
3,2301308,2550,0,0,0,0,1,1725981,575327,0,3,Medium
3,3629697,4334,0,0,0,0,0,2722272.75,907424.25,0,1,Medium
3,5652344,3608,0,0,0,0,1,4239258,1413086,0,3,Medium
3,6545273,3808,0,0,0,0,0,4908954.75,1636318.25,0,2,Medium
3,4343901,2630,0,0,0,0,1,3257925.75,1085975.25,0,5,Medium
3,1636868,1322,0,0,0,0,0,1227651,409217,0,5,Medium
3,3998643,1162,0,0,0,0,0,2998982.25,999660.75,0,4,Medium
3,6790583,8178,0,0,0,0,1,5092937.25,1697645.75,0,6,Hard
3,6779381,1845,0,0,0,0,0,5084535.75,1694845.25,0,5,Medium
3,6369647,8652,0,0,0,0,1,4777235.25,1592411.75,0,5,Medium
3,333062,262,0,0,0,0,1,249796.5,83265.5,0,6,Hard
3,2793210,5337,0,0,0,0,0,2094907.5,698302.5,0,4,Hard
3,6608787,3486,0,0,0,0,1,4956590.25,1652196.75,0,4,Medium
3,829294,7914,0,0,0,0,1,621970.5,207323.5,0,6,Medium
3,5425669,4392,0,0,0,0,0,4069251.75,1356417.25,0,3,Hard
3,2215616,6866,0,0,0,0,1,1661712,553904,0,4,Medium
3,3516423,1554,0,0,0,0,0,2637317.25,879105.75,0,6,Medium
3,2909039,375,0,0,0,0,1,2181779.25,727259.75,0,6,Medium
3,3139508,8399,0,0,0,0,0,2354631,784877,0,5,Hard
3,2490901,4853,0,0,0,0,0,1868175.75,622725.25,0,1,Medium
3,4770898,5615,0,0,0,0,0,3578173.5,1192724.5,0,6,Medium
3,4651315,6404,0,0,0,0,0,3488486.25,1162828.75,0,5,Medium
3,1835742,5892,0,0,0,0,1,1376806.5,458935.5,0,5,Hard
3,2615833,1302,0,0,0,0,0,1961874.75,653958.25,0,6,Medium
3,5250572,3546,0,0,0,0,0,3937929,1312643,0,1,Medium
3,593057,2400,0,0,0,0,1,444792.75,148264.25,0,2,Medium
3,4908253,984,0,0,0,0,0,3681189.75,1227063.25,0,2,Medium
3,3400124,6615,0,0,0,0,0,2550093,850031,0,6,Medium
3,2689151,3487,0,0,0,0,0,2016863.25,672287.75,0,6,Medium
3,5539249,6589,0,0,0,0,1,4154436.75,1384812.25,0,4,Medium
3,3860764,5698,0,0,0,0,0,2895573,965191,0,3,Medium
3,1320004,1595,0,0,0,0,0,990003,330001,0,2,Medium
3,5192383,602,0,0,0,0,0,3894287.25,1298095.75,0,5,Medium
3,1982597,2207,0,0,0,0,1,1486947.75,495649.25,0,2,Hard
3,5006400,7453,0,0,0,0,1,3754800,1251600,0,4,Medium
3,1142656,6771,0,0,0,0,0,856992,285664,0,4,Medium
3,6988169,6612,0,0,0,0,1,5241126.75,1747042.25,0,3,Medium
3,1644492,7408,0,0,0,0,1,1233369,411123,0,5,Medium
3,2861750,5487,0,0,0,0,1,2146312.5,715437.5,0,4,Medium
3,347332,4651,0,0,0,0,0,260499,86833,0,1,Medium
3,3266718,5216,0,0,0,0,0,2450038.5,816679.5,0,6,Medium
3,3862755,4752,0,0,0,0,1,2897066.25,965688.75,0,2,Medium
3,5213023,4760,0,0,0,0,1,3909767.25,1303255.75,0,6,Medium
3,1535582,5194,0,0,0,0,0,1151686.5,383895.5,0,4,Medium
3,806989,5768,0,0,0,0,0,605241.75,201747.25,0,1,Medium
3,3877045,3248,0,0,0,0,0,2907783.75,969261.25,0,6,Medium
3,4595463,5651,0,0,0,0,0,3446597.25,1148865.75,0,6,Medium
3,1616100,5830,0,0,0,0,1,1212075,404025,0,6,Medium
3,89808,1459,0,0,0,0,0,67356,22452,0,2,Medium
3,57726,4937,0,0,0,0,0,43294.5,14431.5,0,3,Medium
3,5483301,4255,0,0,0,0,1,4112475.75,1370825.25,0,1,Medium
3,3638407,6678,0,0,0,0,1,2728805.25,909601.75,0,1,Medium
3,2150910,537,0,0,0,0,0,1613182.5,537727.5,0,4,Medium
3,1894889,5749,0,0,0,0,0,1421166.75,473722.25,0,4,Medium
3,6339944,8424,0,0,0,0,0,4754958,1584986,0,1,Medium
3,5253447,2035,0,0,0,0,0,3940085.25,1313361.75,0,4,Medium
3,5971291,6572,0,0,0,0,1,4478468.25,1492822.75,0,6,Medium
3,4731479,8828,0,0,0,0,1,3548609.25,1182869.75,0,5,Hard
3,6961404,6688,0,0,0,0,0,5221053,1740351,0,2,Hard
3,4688760,995,0,0,0,0,1,3516570,1172190,0,2,Medium
3,6632472,1834,0,0,0,0,0,4974354,1658118,0,5,Medium
3,4618579,7709,0,0,0,0,1,3463934.25,1154644.75,0,2,Medium
3,2605081,5354,0,0,0,0,0,1953810.75,651270.25,0,2,Medium
3,2742668,6781,0,0,0,0,1,2057001,685667,0,4,Medium
3,6040210,5104,0,0,0,0,0,4530157.5,1510052.5,0,5,Hard
3,6524508,3286,0,0,0,0,1,4893381,1631127,0,6,Medium
3,753291,8977,0,0,0,0,0,564968.25,188322.75,0,4,Medium
3,42737,3078,0,0,0,0,0,32052.75,10684.25,0,1,Medium
3,2606951,7956,0,0,0,0,1,1955213.25,651737.75,0,6,Medium
3,1395621,2780,0,0,0,0,0,1046715.75,348905.25,0,2,Medium
3,1025991,5868,0,0,0,0,0,769493.25,256497.75,0,5,Hard
3,6341940,1049,0,0,0,0,0,4756455,1585485,0,2,Medium
3,2731123,1548,0,0,0,0,1,2048342.25,682780.75,0,1,Hard
3,2498607,1860,0,0,0,0,1,1873955.25,624651.75,0,5,Medium
3,4409216,7841,0,0,0,0,0,3306912,1102304,0,2,Hard
3,1800126,2851,0,0,0,0,0,1350094.5,450031.5,0,1,Medium
3,57465,6296,0,0,0,0,0,43098.75,14366.25,0,1,Medium
3,3158469,4581,0,0,0,0,0,2368851.75,789617.25,0,1,Hard
3,265386,1400,0,0,0,0,1,199039.5,66346.5,0,3,Medium
3,6926864,5141,0,0,0,0,0,5195148,1731716,0,6,Hard
3,332302,5884,0,0,0,0,1,249226.5,83075.5,0,5,Medium
3,4991030,2371,0,0,0,0,1,3743272.5,1247757.5,0,6,Medium
3,4293637,8516,0,0,0,0,0,3220227.75,1073409.25,0,2,Medium
3,6216406,865,0,0,0,0,1,4662304.5,1554101.5,0,4,Medium
3,5803448,8084,0,0,0,0,1,4352586,1450862,0,6,Medium
3,2526424,4256,0,0,0,0,0,1894818,631606,0,1,Medium
3,4567832,1419,0,0,0,0,0,3425874,1141958,0,1,Medium
3,5728536,2719,0,0,0,0,0,4296402,1432134,0,5,Medium
3,5033695,4785,0,0,0,0,0,3775271.25,1258423.75,0,2,Medium
3,1672142,2201,0,0,0,0,1,1254106.5,418035.5,0,3,Medium
3,6429387,5422,0,0,0,0,1,4822040.25,1607346.75,0,1,Medium
3,4945318,8914,0,0,0,0,1,3708988.5,1236329.5,0,6,Medium
3,3858510,8930,0,0,0,0,0,2893882.5,964627.5,0,1,Medium
3,5423494,8723,0,0,0,0,1,4067620.5,1355873.5,0,4,Hard
3,5937267,7718,0,0,0,0,0,4452950.25,1484316.75,0,3,Medium
3,6384076,3068,0,0,0,0,0,4788057,1596019,0,2,Medium
3,5218126,3445,0,0,0,0,1,3913594.5,1304531.5,0,1,Medium
3,5269042,7344,0,0,0,0,1,3951781.5,1317260.5,0,1,Hard
3,2523962,4237,0,0,0,0,1,1892971.5,630990.5,0,6,Medium
3,1769803,5867,0,0,0,0,0,1327352.25,442450.75,0,3,Medium
3,6577240,7424,0,0,0,0,1,4932930,1644310,0,2,Medium
3,503753,8688,0,0,0,0,1,377814.75,125938.25,0,4,Medium
3,94626,8951,0,0,0,0,1,70969.5,23656.5,0,6,Medium
3,6789334,6468,0,0,0,0,1,5092000.5,1697333.5,0,4,Medium
3,1602547,8679,0,0,0,0,0,1201910.25,400636.75,0,6,Medium
3,1249192,8277,0,0,0,0,0,936894,312298,0,5,Medium
3,681155,5345,0,0,0,0,1,510866.25,170288.75,0,2,Medium
3,2630041,2195,0,0,0,0,0,1972530.75,657510.25,0,2,Medium
3,4129040,7018,0,0,0,0,1,3096780,1032260,0,4,Medium
3,6963082,4851,0,0,0,0,0,5222311.5,1740770.5,0,5,Medium
3,2731988,5024,0,0,0,0,1,2048991,682997,0,1,Medium
3,3143367,7213,0,0,0,0,0,2357525.25,785841.75,0,2,Medium
3,4244175,3619,0,0,0,0,0,3183131.25,1061043.75,0,5,Medium
3,2506170,6374,0,0,0,0,1,1879627.5,626542.5,0,2,Medium
3,356146,7415,0,0,0,0,0,267109.5,89036.5,0,6,Medium
3,4489632,1976,0,0,0,0,0,3367224,1122408,0,6,Medium
3,3903101,1559,0,0,0,0,0,2927325.75,975775.25,0,1,Medium
3,3039233,2014,0,0,0,0,0,2279424.75,759808.25,0,4,Medium
3,5601011,4382,0,0,0,0,0,4200758.25,1400252.75,0,2,Medium
3,3590174,3928,0,0,0,0,0,2692630.5,897543.5,0,5,Medium
3,3462407,7160,0,0,0,0,1,2596805.25,865601.75,0,3,Medium
3,3822202,3116,0,0,0,0,1,2866651.5,955550.5,0,1,Medium
3,363595,7560,0,0,0,0,0,272696.25,90898.75,0,2,Medium
3,6170197,1125,0,0,0,0,0,4627647.75,1542549.25,0,6,Medium
3,5763795,6469,0,0,0,0,1,4322846.25,1440948.75,0,2,Hard
3,1661776,4010,0,0,0,0,0,1246332,415444,0,4,Medium
3,4756466,1160,0,0,0,0,0,3567349.5,1189116.5,0,4,Medium
3,6711904,4154,0,0,0,0,1,5033928,1677976,0,4,Medium
3,6801856,5381,0,0,0,0,0,5101392,1700464,0,1,Medium
3,2857707,1275,0,0,0,0,1,2143280.25,714426.75,0,4,Medium
3,240755,5591,0,0,0,0,0,180566.25,60188.75,0,6,Medium
3,2474579,1428,0,0,0,0,1,1855934.25,618644.75,0,6,Medium
3,609331,7123,0,0,0,0,1,456998.25,152332.75,0,6,Easy
3,921021,4505,0,0,0,0,0,690765.75,230255.25,0,3,Medium
3,153758,4208,0,0,0,0,0,115318.5,38439.5,0,3,Medium
3,1651686,5203,0,0,0,0,0,1238764.5,412921.5,0,3,Easy
3,20529,2187,0,0,0,0,1,15396.75,5132.25,0,5,Medium
3,3255880,3266,0,0,0,0,1,2441910,813970,0,1,Medium
3,3960925,4675,0,0,0,0,1,2970693.75,990231.25,0,4,Easy
3,6325992,7842,0,0,0,0,1,4744494,1581498,0,5,Easy
3,2963751,5609,0,0,0,0,1,2222813.25,740937.75,0,3,Easy
3,3733253,3521,0,0,0,0,0,2799939.75,933313.25,0,3,Easy
3,2721273,8211,0,0,0,0,1,2040954.75,680318.25,0,5,Easy
3,6394538,3067,0,0,0,0,0,4795903.5,1598634.5,0,4,Easy
3,111356,455,0,0,0,0,1,83517,27839,0,6,Easy
3,4143234,2830,0,0,0,0,1,3107425.5,1035808.5,0,2,Easy
3,704368,258,0,0,0,0,1,528276,176092,0,1,Easy
3,1342640,7929,0,0,0,0,0,1006980,335660,0,3,Easy
3,4701435,5929,0,0,0,0,1,3526076.25,1175358.75,0,5,Easy
3,1187539,7532,0,0,0,0,1,890654.25,296884.75,0,6,Easy
3,3172120,7857,0,0,0,0,0,2379090,793030,0,3,Easy
3,1085127,8316,0,0,0,0,1,813845.25,271281.75,0,4,Easy
3,3606427,8788,0,0,0,0,0,2704820.25,901606.75,0,5,Easy
3,1424212,4067,0,0,0,0,0,1068159,356053,0,6,Medium
3,4017209,2718,0,0,0,0,0,3012906.75,1004302.25,0,2,Easy
3,4320916,541,0,0,0,0,1,3240687,1080229,0,4,Easy
3,606915,4907,0,0,0,0,1,455186.25,151728.75,0,2,Easy
3,771287,6926,0,0,0,0,1,578465.25,192821.75,0,3,Easy
3,6877315,110,0,0,0,0,0,5157986.25,1719328.75,0,1,Easy
3,3675154,4867,0,0,0,0,0,2756365.5,918788.5,0,4,Medium
3,4520142,4974,0,0,0,0,0,3390106.5,1130035.5,0,6,Easy
3,6037268,6108,0,0,0,0,0,4527951,1509317,0,2,Easy
3,5366661,3021,0,0,0,0,1,4024995.75,1341665.25,0,2,Easy
3,4544073,8791,0,0,0,0,0,3408054.75,1136018.25,0,2,Easy
3,1254705,7559,0,0,0,0,0,941028.75,313676.25,0,5,Easy
3,2794838,8667,0,0,0,0,1,2096128.5,698709.5,0,1,Easy
3,5232309,7593,0,0,0,0,1,3924231.75,1308077.25,0,2,Easy
3,359643,731,0,0,0,0,0,269732.25,89910.75,0,3,Easy
3,5236527,2339,0,0,0,0,0,3927395.25,1309131.75,0,3,Easy
3,41862,8542,0,0,0,0,0,31396.5,10465.5,0,3,Easy
3,6129635,4879,0,0,0,0,0,4597226.25,1532408.75,0,2,Easy
3,720928,8166,0,0,0,0,1,540696,180232,0,5,Easy
3,2660300,1655,0,0,0,0,1,1995225,665075,0,6,Easy
3,1656634,955,0,0,0,0,1,1242475.5,414158.5,0,3,Easy
3,1267556,7956,0,0,0,0,1,950667,316889,0,1,Easy
3,6593314,5997,0,0,0,0,1,4944985.5,1648328.5,0,2,Easy
3,2404570,7845,0,0,0,0,0,1803427.5,601142.5,0,6,Easy
3,923436,2308,0,0,0,0,1,692577,230859,0,5,Easy
3,688750,3130,0,0,0,0,1,516562.5,172187.5,0,6,Easy
3,2533757,6710,0,0,0,0,0,1900317.75,633439.25,0,2,Easy
3,2723509,5851,0,0,0,0,0,2042631.75,680877.25,0,4,Medium
3,3684069,5354,0,0,0,0,1,2763051.75,921017.25,0,5,Medium
3,3135700,200,0,0,0,0,0,2351775,783925,0,3,Easy
3,5707947,8469,0,0,0,0,1,4280960.25,1426986.75,0,6,Easy
3,3959860,3714,0,0,0,0,0,2969895,989965,0,6,Easy
3,4413486,8582,0,0,0,0,0,3310114.5,1103371.5,0,3,Easy
3,4018619,5543,0,0,0,0,1,3013964.25,1004654.75,0,5,Easy
3,2539542,4645,0,0,0,0,1,1904656.5,634885.5,0,2,Easy
3,4891082,3944,0,0,0,0,1,3668311.5,1222770.5,0,1,Medium
3,2757873,2164,0,0,0,0,0,2068404.75,689468.25,0,1,Easy
3,4860943,4035,0,0,0,0,0,3645707.25,1215235.75,0,2,Easy
3,137653,4043,0,0,0,0,1,103239.75,34413.25,0,4,Easy
3,2733793,1491,0,0,0,0,1,2050344.75,683448.25,0,4,Medium
3,1827990,670,0,0,0,0,0,1370992.5,456997.5,0,6,Easy
3,5085863,1234,0,0,0,0,0,3814397.25,1271465.75,0,2,Easy
3,5838538,554,0,0,0,0,1,4378903.5,1459634.5,0,1,Easy
3,4901796,3075,0,0,0,0,1,3676347,1225449,0,1,Easy
3,4644655,6266,0,0,0,0,1,3483491.25,1161163.75,0,5,Easy
3,5275858,6639,0,0,0,0,0,3956893.5,1318964.5,0,1,Easy
3,3440565,8297,0,0,0,0,0,2580423.75,860141.25,0,6,Easy
3,4681432,3879,0,0,0,0,1,3511074,1170358,0,4,Easy
3,3856879,4748,0,0,0,0,0,2892659.25,964219.75,0,5,Medium
3,1660403,7949,0,0,0,0,0,1245302.25,415100.75,0,6,Easy
3,4011974,473,0,0,0,0,0,3008980.5,1002993.5,0,1,Medium
3,233041,3297,0,0,0,0,0,174780.75,58260.25,0,2,Easy
3,6335797,5623,0,0,0,0,1,4751847.75,1583949.25,0,3,Easy
3,1148291,1966,0,0,0,0,1,861218.25,287072.75,0,3,Easy
3,3208720,5061,0,0,0,0,1,2406540,802180,0,4,Easy
3,3082628,8294,0,0,0,0,1,2311971,770657,0,5,Easy
3,4365594,7582,0,0,0,0,0,3274195.5,1091398.5,0,5,Easy
3,970410,5742,0,0,0,0,0,727807.5,242602.5,0,4,Easy
3,581994,4283,0,0,0,0,1,436495.5,145498.5,0,3,Easy
3,4217210,3936,0,0,0,0,1,3162907.5,1054302.5,0,1,Easy
3,6645699,8655,0,0,0,0,1,4984274.25,1661424.75,0,5,Medium
3,3366976,7377,0,0,0,0,0,2525232,841744,0,4,Easy
3,4051356,7131,0,0,0,0,0,3038517,1012839,0,3,Easy
3,1118126,5309,0,0,0,0,1,838594.5,279531.5,0,1,Medium
3,663935,5116,0,0,0,0,1,497951.25,165983.75,0,2,Medium
3,123778,5766,0,0,0,0,1,92833.5,30944.5,0,6,Easy
3,32498,8412,0,0,0,0,0,24373.5,8124.5,0,4,Easy
3,942478,3455,0,0,0,0,0,706858.5,235619.5,0,1,Medium
3,4713545,2397,0,0,0,0,1,3535158.75,1178386.25,0,1,Easy
3,3294456,8606,0,0,0,0,0,2470842,823614,0,5,Easy
3,531827,8156,0,0,0,0,1,398870.25,132956.75,0,3,Easy
3,3516266,8228,0,0,0,0,0,2637199.5,879066.5,0,6,Medium
3,5177062,6202,0,0,0,0,1,3882796.5,1294265.5,0,2,Medium
3,399069,7636,0,0,0,0,1,299301.75,99767.25,0,1,Easy
3,117839,8250,0,0,0,0,1,88379.25,29459.75,0,1,Easy
3,475832,3411,0,0,0,0,1,356874,118958,0,2,Easy
3,4717050,6172,0,0,0,0,0,3537787.5,1179262.5,0,3,Medium
3,2749901,4429,0,0,0,0,1,2062425.75,687475.25,0,3,Easy
3,6715622,5025,0,0,0,0,1,5036716.5,1678905.5,0,6,Easy
3,193656,8255,0,0,0,0,0,145242,48414,0,1,Easy
3,1660110,8612,0,0,0,0,1,1245082.5,415027.5,0,5,Easy
3,5225148,1008,0,0,0,0,1,3918861,1306287,0,6,Easy
3,5596039,4650,0,0,0,0,0,4197029.25,1399009.75,0,3,Medium
3,6040009,5655,0,0,0,0,0,4530006.75,1510002.25,0,1,Easy
3,530066,2648,0,0,0,0,1,397549.5,132516.5,0,1,Easy
3,6195669,4592,0,0,0,0,1,4646751.75,1548917.25,0,1,Easy
3,2834094,3306,0,0,0,0,0,2125570.5,708523.5,0,1,Easy
3,5374730,1406,0,0,0,0,1,4031047.5,1343682.5,0,6,Easy
3,1122803,2613,0,0,0,0,0,842102.25,280700.75,0,3,Easy
3,4501547,6223,0,0,0,0,0,3376160.25,1125386.75,0,1,Medium
3,4235043,6641,0,0,0,0,1,3176282.25,1058760.75,0,5,Easy
3,2947526,8678,0,0,0,0,1,2210644.5,736881.5,0,2,Easy
3,5527554,4759,0,0,0,0,1,4145665.5,1381888.5,0,5,Easy
3,5784244,2202,0,0,0,0,0,4338183,1446061,0,1,Easy
3,148450,2969,0,0,0,0,0,111337.5,37112.5,0,5,Easy
3,5117006,3218,0,0,0,0,0,3837754.5,1279251.5,0,4,Medium
3,4037434,7801,0,0,0,0,1,3028075.5,1009358.5,0,3,Easy
3,5395599,3171,0,0,0,0,1,4046699.25,1348899.75,0,1,Easy
3,2863209,1289,0,0,0,0,1,2147406.75,715802.25,0,6,Easy
3,5322933,2515,0,0,0,0,0,3992199.75,1330733.25,0,5,Medium
3,4134614,4523,0,0,0,0,0,3100960.5,1033653.5,0,1,Easy
3,3404611,1025,0,0,0,0,1,2553458.25,851152.75,0,6,Easy
3,2144612,2871,0,0,0,0,1,1608459,536153,0,2,Easy
3,6939686,4601,0,0,0,0,1,5204764.5,1734921.5,0,6,Easy
3,2872050,5244,0,0,0,0,1,2154037.5,718012.5,0,6,Easy
3,3784998,8198,0,0,0,0,0,2838748.5,946249.5,0,3,Easy
3,1630037,8340,0,0,0,0,1,1222527.75,407509.25,0,1,Easy
3,5214465,8321,0,0,0,0,0,3910848.75,1303616.25,0,4,Easy
3,3908653,7028,0,0,0,0,1,2931489.75,977163.25,0,4,Easy
3,6194040,5407,0,0,0,0,0,4645530,1548510,0,3,Easy
3,467657,7757,0,0,0,0,0,350742.75,116914.25,0,6,Easy
3,905402,3897,0,0,0,0,0,679051.5,226350.5,0,4,Easy
3,1752197,4845,0,0,0,0,0,1314147.75,438049.25,0,3,Easy
3,144507,8330,0,0,0,0,1,108380.25,36126.75,0,4,Easy
3,5071393,1130,0,0,0,0,0,3803544.75,1267848.25,0,4,Medium
3,5207427,8452,0,0,0,0,0,3905570.25,1301856.75,0,2,Medium
3,6203730,929,0,0,0,0,1,4652797.5,1550932.5,0,6,Easy
3,2908795,1399,0,0,0,0,1,2181596.25,727198.75,0,5,Easy
3,6795639,7441,0,0,0,0,1,5096729.25,1698909.75,0,1,Easy
3,1916403,2917,0,0,0,0,0,1437302.25,479100.75,0,2,Easy
3,1002036,4720,0,0,0,0,1,751527,250509,0,2,Easy
3,6586247,2091,0,0,0,0,1,4939685.25,1646561.75,0,3,Easy
3,744047,1442,0,0,0,0,1,558035.25,186011.75,0,2,Easy
3,4527301,7667,0,0,0,0,1,3395475.75,1131825.25,0,1,Easy
3,1177053,2669,0,0,0,0,0,882789.75,294263.25,0,5,Medium
3,2612621,7423,0,0,0,0,1,1959465.75,653155.25,0,2,Easy
3,5662842,2345,0,0,0,0,1,4247131.5,1415710.5,0,3,Easy
3,303529,8444,0,0,0,0,1,227646.75,75882.25,0,3,Easy
3,2198614,3777,0,0,0,0,0,1648960.5,549653.5,0,4,Easy
3,6041446,4222,0,0,0,0,0,4531084.5,1510361.5,0,5,Easy
3,1703233,3608,0,0,0,0,1,1277424.75,425808.25,0,4,Medium
3,3812590,7900,0,0,0,0,0,2859442.5,953147.5,0,5,Easy
3,2595877,1522,0,0,0,0,1,1946907.75,648969.25,0,4,Easy
3,4283250,1722,0,0,0,0,0,3212437.5,1070812.5,0,6,Easy
3,1203146,6743,0,0,0,0,0,902359.5,300786.5,0,1,Easy
3,5887897,2264,0,0,0,0,1,4415922.75,1471974.25,0,5,Easy
3,1916006,8513,0,0,0,0,0,1437004.5,479001.5,0,5,Easy
3,4751814,649,0,0,0,0,1,3563860.5,1187953.5,0,4,Easy
3,183185,7111,0,0,0,0,1,137388.75,45796.25,0,6,Medium
3,6905678,2811,0,0,0,0,1,5179258.5,1726419.5,0,3,Easy
3,2716073,4878,0,0,0,0,0,2037054.75,679018.25,0,5,Easy
3,6048814,2888,0,0,0,0,0,4536610.5,1512203.5,0,3,Easy
3,6261817,4277,0,0,0,0,1,4696362.75,1565454.25,0,1,Easy
3,4607350,5151,0,0,0,0,1,3455512.5,1151837.5,0,2,Easy
3,3566177,6569,0,0,0,0,0,2674632.75,891544.25,0,1,Easy
